dpid	is_food	hp_cal_dt	dpid	gender	age_range	occupation_dm	city_name	phone_model	brand	mobile_os	begin_hour	end_hour	cnt_search	ugc_reviewcnt	ugc_notecnt	ugc_checkincnt	ugc_freshcnt
-940920981892149522	0	2021-08-29	-940920981892149522	female	25~30	其他	南昌	NULL	NULL	ios	14:59	14:59	NULL	3	5	1	1
-941354703897993872	0	2021-08-29	-941354703897993872	male	25~30	其他	北京	NULL	NULL	ios	12:59	12:59	1	4	1	1	1
-94160050531797236	0	2021-08-29	-94160050531797236	female	35~40	白领	郑州	NULL	NULL	ios	12:59	12:59	NULL	3	3	1	1
-942083010155185848	0	2021-08-29	-942083010155185848	female	NULL	其他	泰州	NULL	NULL	android	12:59	12:59	NULL	NULL	NULL	NULL	NULL
-943199820229912181	0	2021-08-29	-943199820229912181	female	30~35	其他	北京	NULL	NULL	ios	14:59	14:59	1	1	1	1	1
-943676615442091110	0	2021-08-29	-943676615442091110	female	35~40	其他	深圳	NULL	NULL	ios	19:59	19:59	NULL	14	3	1	1
-944162601315457547	0	2021-08-29	-944162601315457547	female	25~30	白领	深圳	NULL	NULL	android	14:59	14:59	1	NULL	NULL	NULL	NULL
-946230893285287725	1	2021-08-29	-946230893285287725	male	30~35	其他	广州	NULL	NULL	ios	19:59	19:59	2	5	7	1	1
-947598749751297034	1	2021-08-29	-947598749751297034	female	25~30	其他	上海	NULL	NULL	ios	12:59	12:59	6	10	1	1	2
-94842769562385808	0	2021-08-29	-94842769562385808	male	35~40	白领	大连	NULL	NULL	android	01:59	01:59	NULL	NULL	NULL	NULL	NULL
-948769753383455840	1	2021-08-29	-948769753383455840	male	40以上	其他	上海	NULL	NULL	ios	12:59	12:59	NULL	1	1	1	1
-949426898184213127	1	2021-08-29	-949426898184213127	female	25~30	白领	上海	NULL	NULL	ios	19:59	19:59	7	17	23	1	2
-950361627076626948	0	2021-08-29	-950361627076626948	male	35~40	白领	北京	NULL	NULL	ios	16:59	16:59	NULL	44	18	1	2
-950984481457999497	1	2021-08-29	-950984481457999497	female	40以上	白领	淄博	NULL	NULL	android	12:59	12:59	1	18	2	1	1
-951000950374044045	0	2021-08-29	-951000950374044045	female	20~25	其他	天津	NULL	NULL	ios	22:59	22:59	NULL	5	2	1	1
-951563842895303562	1	2021-08-29	-951563842895303562	female	30~35	白领	北京	NULL	NULL	ios	06:59	06:59	NULL	NULL	NULL	NULL	NULL
-952193968277332671	1	2021-08-29	-952193968277332671	female	30~35	其他	保定	NULL	NULL	android	12:59	12:59	NULL	4	1	1	1
-952524638344862003	0	2021-08-29	-952524638344862003	female	30~35	其他	揭阳	NULL	NULL	android	01:59	01:59	NULL	NULL	NULL	NULL	NULL
-952699938478937822	0	2021-08-29	-952699938478937822	female	40以上	白领	上海	NULL	NULL	ios	12:59	12:59	NULL	4	2	1	1
-954335562124604491	0	2021-08-29	-954335562124604491	female	30~35	白领	西安	NULL	NULL	ios	12:59	12:59	6	34	12	1	6
-954892170435838820	0	2021-08-29	-954892170435838820	male	35~40	其他	济南	NULL	NULL	android	19:59	19:59	NULL	2	1	1	1
-956628772408296404	0	2021-08-29	-956628772408296404	female	40以上	其他	天津	NULL	NULL	ios	19:59	19:59	5	3	2	1	1
-956655315496503276	1	2021-08-29	-956655315496503276	female	25~30	白领	北京	NULL	NULL	ios	12:59	12:59	3	2	2	1	1
-956785406842375208	0	2021-08-29	-956785406842375208	female	20~25	其他	兰州	NULL	NULL	ios	16:59	16:59	1	1	2	1	2
-957024484266113116	1	2021-08-29	-957024484266113116	female	30~35	其他	深圳	NULL	NULL	ios	12:59	12:59	8	6	9	1	8
-958175247800441456	0	2021-08-29	-958175247800441456	female	35~40	其他	重庆	NULL	NULL	android	19:59	19:59	NULL	8	3	1	1
-959718300790214864	1	2021-08-29	-959718300790214864	male	25~30	白领	重庆	NULL	NULL	ios	16:59	16:59	10	74	17	1	1
-960171065054188528	0	2021-08-29	-960171065054188528	male	NULL	其他	嘉兴	NULL	NULL	ios	16:59	16:59	NULL	2	1	1	1
-961167033407617196	0	2021-08-29	-961167033407617196	female	25~30	其他	苏州	NULL	NULL	ios	12:59	12:59	12	81	4	1	4
-961866460845524407	0	2021-08-29	-961866460845524407	female	35~40	白领	上海	NULL	NULL	android	19:59	19:59	NULL	NULL	NULL	NULL	NULL
-962462761828925812	1	2021-08-29	-962462761828925812	female	20~25	其他	上海	NULL	NULL	ios	19:59	19:59	1	15	5	1	1
-964241574790450851	0	2021-08-29	-964241574790450851	female	30~35	白领	厦门	NULL	NULL	ios	19:59	19:59	6	4	2	1	3
-96504623485148575	0	2021-08-29	-96504623485148575	female	40以上	其他	上海	NULL	NULL	android	19:59	19:59	NULL	100	81	1	3
-965271050993444978	0	2021-08-29	-965271050993444978	female	35~40	其他	上海	NULL	NULL	ios	22:59	22:59	1	3	4	1	2
-966652506297652222	0	2021-08-29	-966652506297652222	female	30~35	白领	深圳	NULL	NULL	ios	19:59	19:59	2	6	4	1	1
-96676051578567845	0	2021-08-29	-96676051578567845	female	25~30	白领	天津	NULL	NULL	ios	12:59	12:59	3	8	4	1	3
-971998037060910573	0	2021-08-29	-971998037060910573	female	30~35	其他	长沙	NULL	NULL	ios	19:59	19:59	NULL	10	2	1	1
-972788622154256773	0	2021-08-29	-972788622154256773	male	35~40	其他	北京	NULL	NULL	ios	19:59	19:59	NULL	35	15	1	3
-975199360397955581	1	2021-08-29	-975199360397955581	female	40以上	白领	武汉	NULL	NULL	ios	12:59	12:59	NULL	5	2	1	1
-975329834373891648	0	2021-08-29	-975329834373891648	male	35~40	其他	广州	NULL	NULL	ios	19:59	19:59	1	4	1	1	2
-97788891613021443	0	2021-08-29	-97788891613021443	male	40以上	其他	北京	NULL	NULL	android	12:59	12:59	NULL	1	1	1	1
-977907472693785313	0	2021-08-29	-977907472693785313	female	40以上	白领	上海	NULL	NULL	ios	14:59	14:59	NULL	NULL	NULL	NULL	NULL
-978178240195719505	1	2021-08-29	-978178240195719505	female	35~40	其他	吉林	NULL	NULL	ios	19:59	19:59	1	5	8	1	4
-978575753489220078	0	2021-08-29	-978575753489220078	male	30~35	白领	武汉	NULL	NULL	ios	09:59	09:59	NULL	2	6	1	1
-979367521719365192	0	2021-08-29	-979367521719365192	male	35~40	其他	常州	NULL	NULL	ios	22:59	22:59	1	10	1	1	1
-979745367621338675	0	2021-08-29	-979745367621338675	female	20以下	其他	广州	NULL	NULL	android	22:59	22:59	1	1	2	1	1
-980314889609731163	0	2021-08-29	-980314889609731163	female	20~25	白领	深圳	NULL	NULL	ios	12:59	12:59	1	15	7	1	1
-981861189252696851	0	2021-08-29	-981861189252696851	male	30~35	白领	深圳	NULL	NULL	ios	22:59	22:59	NULL	1	1	1	1
-981995976885411228	1	2021-08-29	-981995976885411228	female	30~35	其他	杭州	NULL	NULL	ios	16:59	16:59	NULL	2	1	1	1
-982244463220417959	0	2021-08-29	-982244463220417959	female	20~25	其他	上海	NULL	NULL	ios	22:59	22:59	1	11	3	1	3
-984804914602087985	0	2021-08-29	-984804914602087985	male	30~35	其他	武汉	NULL	NULL	ios	01:59	01:59	NULL	8	2	1	2
-985420248580854980	1	2021-08-29	-985420248580854980	female	20以下	学生	深圳	NULL	NULL	android	19:59	19:59	6	21	26	1	10
-985483082740674418	1	2021-08-29	-985483082740674418	female	20~25	其他	长沙	NULL	NULL	ios	19:59	19:59	NULL	4	4	1	1
-985570812729310164	0	2021-08-29	-985570812729310164	female	25~30	白领	北京	NULL	NULL	ios	12:59	12:59	NULL	4	2	1	1
-986983939147990018	0	2021-08-29	-986983939147990018	female	35~40	其他	深圳	NULL	NULL	ios	19:59	19:59	NULL	4	1	1	1
-990434403410956197	0	2021-08-29	-990434403410956197	female	30~35	白领	北京	NULL	NULL	ios	22:59	22:59	NULL	8	2	1	1
-99119537017405200	1	2021-08-29	-99119537017405200	male	40以上	其他	上海	NULL	NULL	ios	01:59	01:59	1	3	1	1	1
-991516782997392002	0	2021-08-29	-991516782997392002	female	40以上	白领	上海	NULL	NULL	android	19:59	19:59	NULL	NULL	NULL	NULL	NULL
-993570158275723481	0	2021-08-29	-993570158275723481	female	20~25	其他	无锡	NULL	NULL	android	12:59	12:59	2	6	1	1	2
-993813707163500035	0	2021-08-29	-993813707163500035	female	40以上	白领	上海	NULL	NULL	android	19:59	19:59	NULL	1	1	1	1
-994108339636719129	0	2021-08-29	-994108339636719129	male	25~30	白领	上海	NULL	NULL	android	19:59	19:59	NULL	1	1	1	1
-994664175362673648	0	2021-08-29	-994664175362673648	female	25~30	其他	深圳	NULL	NULL	ios	19:59	19:59	NULL	1	3	1	1
-995517813120184184	0	2021-08-29	-995517813120184184	female	35~40	白领	北京	NULL	NULL	ios	12:59	12:59	3	56	7	1	1
-996398912742773452	0	2021-08-29	-996398912742773452	female	30~35	其他	天津	NULL	NULL	ios	16:59	16:59	5	13	4	1	2
-997250536781551939	1	2021-08-29	-997250536781551939	female	30~35	白领	广州	NULL	NULL	ios	12:59	12:59	3	1	5	1	2
-998516592858246011	1	2021-08-29	-998516592858246011	female	30~35	其他	上海	NULL	NULL	android	14:59	14:59	NULL	11	4	1	1
-998806350504112002	0	2021-08-29	-998806350504112002	male	35~40	白领	武汉	NULL	NULL	ios	14:59	14:59	NULL	3	2	1	1
-999857435603994375	1	2021-08-29	-999857435603994375	female	25~30	其他	上海	NULL	NULL	ios	14:59	14:59	NULL	4	1	1	1
0000e6e9803a4ed2b9da06014550ed490000000000008419030	1	2021-08-29	0000e6e9803a4ed2b9da06014550ed490000000000008419030	female	40以上	白领	北京	NULL	NULL	ios	14:59	14:59	1	44	40	1	3
0001b7e441cc4736bb4e2cdf0bb2ea12a160417339845993377	0	2021-08-29	0001b7e441cc4736bb4e2cdf0bb2ea12a160417339845993377	female	30~35	其他	无锡	NULL	NULL	android	01:59	01:59	1	4	2	1	1
0001cbea1d404e50b1088ae45e7d6a26a157250669690044020	0	2021-08-29	0001cbea1d404e50b1088ae45e7d6a26a157250669690044020	male	35~40	白领	重庆	NULL	NULL	android	12:59	12:59	NULL	NULL	NULL	NULL	NULL
0001e2b268704ccf9ed8ca674377c8a5a159682486239671831	0	2021-08-29	0001e2b268704ccf9ed8ca674377c8a5a159682486239671831	female	35~40	白领	上海	NULL	NULL	ios	19:59	19:59	6	17	5	1	4
0003d7e8f1d4465e886ed22b3f3a8d19a163016839914156109	0	2021-08-29	0003d7e8f1d4465e886ed22b3f3a8d19a163016839914156109	unknown	NULL	其他	崇明区	NULL	NULL	android	12:59	12:59	1	7	1	1	1
00064c6f73ca4cf6976f2df7e951d3c4a161462383726173208	0	2021-08-29	00064c6f73ca4cf6976f2df7e951d3c4a161462383726173208	male	30~35	白领	上海	NULL	NULL	ios	22:59	22:59	2	9	1	1	1
0006c93b7afe42099ea2048d9e890a36a162517664482589000	0	2021-08-29	0006c93b7afe42099ea2048d9e890a36a162517664482589000	female	30~35	白领	重庆	NULL	NULL	android	16:59	16:59	1	4	6	1	1
0006fe9d9e5b4a72b310e5a5a5d16345a155205803683978317	0	2021-08-29	0006fe9d9e5b4a72b310e5a5a5d16345a155205803683978317	male	30~35	白领	东莞	NULL	NULL	android	12:59	12:59	NULL	2	4	1	2
0007124f7b48441e9df65ad7f05b19f1a160769447404624950	1	2021-08-29	0007124f7b48441e9df65ad7f05b19f1a160769447404624950	male	25~30	学生	天津	NULL	NULL	ios	22:59	22:59	NULL	5	1	1	2
0007cdaf95504a798cc016dcd275388ba153080329037526742	0	2021-08-29	0007cdaf95504a798cc016dcd275388ba153080329037526742	female	20~25	学生	广州	NULL	NULL	android	16:59	16:59	NULL	2	2	1	1
0009144cd1564916b446c456508711b5a158265630061778504	0	2021-08-29	0009144cd1564916b446c456508711b5a158265630061778504	female	30~35	其他	广州	NULL	NULL	ios	14:59	14:59	NULL	2	2	1	1
000ab4394ea24fd7a2680c17649e6b41a162725720246143772	0	2021-08-29	000ab4394ea24fd7a2680c17649e6b41a162725720246143772	male	20~25	学生	太原	NULL	NULL	ios	12:59	12:59	NULL	5	3	1	1
000c56638d5b477391c61a91c30c7552a160272638659899623	1	2021-08-29	000c56638d5b477391c61a91c30c7552a160272638659899623	female	NULL	其他	重庆	NULL	NULL	android	12:59	12:59	1	3	6	1	4
000c7ff7e13e4d44b32e0fc875841992a156883766002721940	0	2021-08-29	000c7ff7e13e4d44b32e0fc875841992a156883766002721940	female	25~30	白领	杭州	NULL	NULL	ios	19:59	19:59	NULL	9	7	1	1
000d8bd4732640e08447267c070dc939a160681080413232792	1	2021-08-29	000d8bd4732640e08447267c070dc939a160681080413232792	male	40以上	白领	上海	NULL	NULL	android	14:59	14:59	NULL	1	1	1	1
000de2af59584ac08a8942412043df51a158481192364279228	0	2021-08-29	000de2af59584ac08a8942412043df51a158481192364279228	female	20以下	其他	上海	NULL	NULL	android	19:59	19:59	NULL	1	1	1	1
000e09c7478d4da8a5112f4bc34bc051a161324657667948080	0	2021-08-29	000e09c7478d4da8a5112f4bc34bc051a161324657667948080	female	30~35	其他	天津	NULL	NULL	ios	19:59	19:59	3	9	7	1	4
000e466bc4444f3baf5341df4a9e69d9a158107473958176367	0	2021-08-29	000e466bc4444f3baf5341df4a9e69d9a158107473958176367	female	25~30	其他	茂名	NULL	NULL	ios	19:59	19:59	NULL	NULL	NULL	NULL	NULL
-964213761112925380	1	2021-08-29	-964213761112925380	male	30~35	其他	保定	NULL	NULL	ios	22:59	22:59	NULL	3	2	1	1
-964542035888688208	0	2021-08-29	-964542035888688208	female	40以上	白领	上海	NULL	NULL	android	09:59	09:59	NULL	7	3	1	1
-964927839468907936	0	2021-08-29	-964927839468907936	female	30~35	白领	厦门	NULL	NULL	ios	22:59	22:59	3	83	50	1	2
-967438507123932579	0	2021-08-29	-967438507123932579	male	25~30	白领	北京	NULL	NULL	ios	22:59	22:59	NULL	3	1	1	1
-968162162131654720	0	2021-08-29	-968162162131654720	female	35~40	白领	上海	NULL	NULL	ios	09:59	09:59	2	1	1	1	1
-968269244211403198	1	2021-08-29	-968269244211403198	male	40以上	白领	西安	NULL	NULL	ios	12:59	12:59	3	3	1	1	2
-968442571134715154	1	2021-08-29	-968442571134715154	male	35~40	其他	大庆	NULL	NULL	ios	06:59	06:59	NULL	5	2	1	1
-968471507627545918	1	2021-08-29	-968471507627545918	female	25~30	白领	深圳	NULL	NULL	android	12:59	12:59	NULL	3	1	1	3
-968484804853371224	0	2021-08-29	-968484804853371224	male	40以上	其他	上海	NULL	NULL	android	19:59	19:59	1	12	6	1	2
-97022219762661204	1	2021-08-29	-97022219762661204	male	30~35	其他	北京	NULL	NULL	ios	19:59	19:59	NULL	13	3	1	3
-971156258246522866	0	2021-08-29	-971156258246522866	male	25~30	白领	上海	NULL	NULL	ios	19:59	19:59	1	2	2	1	1
-971228954355502078	0	2021-08-29	-971228954355502078	female	30~35	白领	深圳	NULL	NULL	ios	19:59	19:59	2	28	5	1	2
-971389479520937146	0	2021-08-29	-971389479520937146	female	30~35	其他	上海	NULL	NULL	ios	12:59	12:59	NULL	3	1	1	1
-97465998679893484	0	2021-08-29	-97465998679893484	female	25~30	其他	上海	NULL	NULL	ios	19:59	19:59	1	2	4	1	1
-974931041298206396	0	2021-08-29	-974931041298206396	female	30~35	其他	杭州	NULL	NULL	ios	16:59	16:59	NULL	5	9	1	1
-975127542650462888	1	2021-08-29	-975127542650462888	female	35~40	学生	北京	NULL	NULL	ios	19:59	19:59	1	6	3	1	4
-975985953784914893	0	2021-08-29	-975985953784914893	female	40以上	其他	上海	NULL	NULL	android	06:59	06:59	NULL	1	1	1	1
-97724877270505041	1	2021-08-29	-97724877270505041	female	25~30	其他	温州	NULL	NULL	ios	19:59	19:59	NULL	NULL	NULL	NULL	NULL
-979738294677531847	1	2021-08-29	-979738294677531847	female	30~35	其他	上海	NULL	NULL	ios	22:59	22:59	NULL	10	1	1	1
-981809430603712739	1	2021-08-29	-981809430603712739	female	35~40	其他	上海	NULL	NULL	android	14:59	14:59	4	NULL	NULL	NULL	NULL
-98182857352397644	1	2021-08-29	-98182857352397644	female	40以上	其他	北京	NULL	NULL	android	12:59	12:59	1	250	30	1	2
-982180703025102362	0	2021-08-29	-982180703025102362	female	25~30	其他	重庆	NULL	NULL	ios	16:59	16:59	1	2	2	1	1
-983954648779745885	0	2021-08-29	-983954648779745885	female	30~35	其他	大连	NULL	NULL	ios	19:59	19:59	1	4	2	1	1
-984400649106761886	0	2021-08-29	-984400649106761886	female	35~40	白领	上海	NULL	NULL	ios	22:59	22:59	NULL	1	1	1	1
-984934098209327295	0	2021-08-29	-984934098209327295	female	35~40	白领	上海	NULL	NULL	ios	22:59	22:59	NULL	37	8	1	2
-985298087199838181	0	2021-08-29	-985298087199838181	female	35~40	其他	苏州	NULL	NULL	ios	12:59	12:59	NULL	1	1	1	1
-985518560081119938	1	2021-08-29	-985518560081119938	female	40以上	白领	深圳	NULL	NULL	ios	22:59	22:59	2	14	3	1	2
-986358588398401872	1	2021-08-29	-986358588398401872	male	25~30	白领	上海	NULL	NULL	ios	09:59	09:59	15	14	5	1	5
-986830420203606585	0	2021-08-29	-986830420203606585	female	25~30	其他	杭州	NULL	NULL	ios	19:59	19:59	NULL	32	11	1	1
-987233026175851131	0	2021-08-29	-987233026175851131	male	40以上	其他	上海	NULL	NULL	android	01:59	01:59	1	13	6	1	1
-987838654474369350	0	2021-08-29	-987838654474369350	female	20~25	学生	金华	NULL	NULL	ios	12:59	12:59	NULL	10	2	1	1
-988219107527877793	0	2021-08-29	-988219107527877793	female	30~35	其他	上海	NULL	NULL	android	22:59	22:59	4	NULL	NULL	NULL	NULL
-988696892021613778	0	2021-08-29	-988696892021613778	female	30~35	白领	苏州	NULL	NULL	ios	22:59	22:59	NULL	15	1	1	2
-989246259134743674	0	2021-08-29	-989246259134743674	female	25~30	其他	上海	NULL	NULL	ios	16:59	16:59	1	23	5	1	3
-9898974322510737	1	2021-08-29	-9898974322510737	female	35~40	其他	上海	NULL	NULL	ios	12:59	12:59	1	2	3	1	1
-990170959031322777	0	2021-08-29	-990170959031322777	female	25~30	白领	上海	NULL	NULL	ios	12:59	12:59	NULL	1	1	1	1
-993141160432618544	1	2021-08-29	-993141160432618544	male	30~35	白领	厦门	NULL	NULL	ios	01:59	01:59	1	19	7	1	4
-993801770045474466	1	2021-08-29	-993801770045474466	female	40以上	白领	合肥	NULL	NULL	ios	14:59	14:59	8	10	1	1	3
-99420455160256767	1	2021-08-29	-99420455160256767	female	25~30	其他	无锡	NULL	NULL	ios	12:59	12:59	1	2	1	1	1
-994284867900520731	0	2021-08-29	-994284867900520731	female	40以上	白领	深圳	NULL	NULL	android	12:59	12:59	2	72	15	1	3
-994330890212675625	0	2021-08-29	-994330890212675625	female	25~30	其他	惠州	NULL	NULL	ios	12:59	12:59	1	18	6	1	1
-995035406685395194	0	2021-08-29	-995035406685395194	female	30~35	其他	苏州	NULL	NULL	ios	12:59	12:59	3	14	6	1	1
-99797485288503836	0	2021-08-29	-99797485288503836	male	20~25	其他	深圳	NULL	NULL	ios	19:59	19:59	NULL	NULL	NULL	NULL	NULL
-998390267096938330	0	2021-08-29	-998390267096938330	male	35~40	其他	青岛	NULL	NULL	ios	16:59	16:59	1	NULL	NULL	NULL	NULL
-999160459374369492	1	2021-08-29	-999160459374369492	male	35~40	白领	广州	NULL	NULL	ios	09:59	09:59	5	18	2	1	2
-999503681663274945	0	2021-08-29	-999503681663274945	female	20~25	其他	上海	NULL	NULL	ios	19:59	19:59	1	4	1	1	2
-999513826617265631	0	2021-08-29	-999513826617265631	female	40以上	其他	苏州	NULL	NULL	ios	12:59	12:59	1	4	3	1	1
00007280aff744cd8811ee581f3c92aaa156997353901987683	0	2021-08-29	00007280aff744cd8811ee581f3c92aaa156997353901987683	female	25~30	白领	成都	NULL	NULL	ios	22:59	22:59	2	1	1	1	1
00041c1da8fe4e6291b35ccc5d03750ea160632962730865554	0	2021-08-29	00041c1da8fe4e6291b35ccc5d03750ea160632962730865554	female	40以上	白领	深圳	NULL	NULL	android	12:59	12:59	NULL	2	1	1	1
0006e0eee04f434a8b29f949e2c04181a158688558753013594	1	2021-08-29	0006e0eee04f434a8b29f949e2c04181a158688558753013594	female	40以上	其他	深圳	NULL	NULL	android	19:59	19:59	NULL	4	1	1	1
00081f586e7c44cf8716dc0e3f262f09a159637535135443307	1	2021-08-29	00081f586e7c44cf8716dc0e3f262f09a159637535135443307	male	40以上	其他	济南	NULL	NULL	android	16:59	16:59	NULL	4	2	1	1
000959869b544ea3bac02923a27f0346a158341329735186663	0	2021-08-29	000959869b544ea3bac02923a27f0346a158341329735186663	female	25~30	白领	上海	NULL	NULL	android	22:59	22:59	1	11	3	1	3
000c3520bcf64e82bf7d24f19b3bcaa9a162405553191892881	0	2021-08-29	000c3520bcf64e82bf7d24f19b3bcaa9a162405553191892881	female	30~35	其他	南昌	NULL	NULL	ios	12:59	12:59	5	320	124	1	14
000c745f57cb46c1ae4156d671546e81a160834143585544119	1	2021-08-29	000c745f57cb46c1ae4156d671546e81a160834143585544119	male	35~40	其他	北京	NULL	NULL	ios	22:59	22:59	8	102	42	1	12
000d91a7f89c4195bda858288e82fd4d0000000000000271554	1	2021-08-29	000d91a7f89c4195bda858288e82fd4d0000000000000271554	male	25~30	其他	西安	NULL	NULL	android	19:59	19:59	15	54	14	1	12
00101a239ba94ddbb8e33356cc8c10cba161521986754690673	0	2021-08-29	00101a239ba94ddbb8e33356cc8c10cba161521986754690673	male	35~40	其他	武汉	NULL	NULL	ios	16:59	16:59	2	3	1	1	1
00126ea0ea134482bab42dfbb93d456fa160132883705819792	0	2021-08-29	00126ea0ea134482bab42dfbb93d456fa160132883705819792	male	25~30	其他	深圳	NULL	NULL	android	19:59	19:59	1	4	3	1	1
001316cc07ea45e9823145435dca1135a160730166354764891	0	2021-08-29	001316cc07ea45e9823145435dca1135a160730166354764891	female	40以上	白领	北京	NULL	NULL	android	19:59	19:59	NULL	4	1	1	1
00142582497e4f4c940ee835a950ef76a152600443785923070	0	2021-08-29	00142582497e4f4c940ee835a950ef76a152600443785923070	female	30~35	其他	上海	NULL	NULL	android	12:59	12:59	NULL	15	5	1	1
00148341c2424c408ae20cab006ab9d20000000000000073466	1	2021-08-29	00148341c2424c408ae20cab006ab9d20000000000000073466	male	40以上	其他	沈阳	NULL	NULL	ios	09:59	09:59	NULL	6	5	1	1
001717c7022d4756a3bd01d3940450c00000000000001673406	0	2021-08-29	001717c7022d4756a3bd01d3940450c00000000000001673406	male	20~25	其他	广州	NULL	NULL	android	01:59	01:59	NULL	5	10	1	1
00179b0f640a4899bcf83a64db57e67ca160278250607265544	0	2021-08-29	00179b0f640a4899bcf83a64db57e67ca160278250607265544	male	20~25	学生	威海	NULL	NULL	ios	12:59	12:59	NULL	9	2	1	1
00186f87b19b4a039a47d024cb855510a159897860416125268	0	2021-08-29	00186f87b19b4a039a47d024cb855510a159897860416125268	female	20~25	其他	重庆	NULL	NULL	ios	19:59	19:59	1	7	4	1	1
00193223903a40e39719ea19cff44603a155293607824992871	1	2021-08-29	00193223903a40e39719ea19cff44603a155293607824992871	female	25~30	其他	锦州	NULL	NULL	ios	12:59	12:59	NULL	2	2	1	1
001a577bd8a046c092313edbb747b1a3a157688698944406910	0	2021-08-29	001a577bd8a046c092313edbb747b1a3a157688698944406910	female	30~35	其他	上海	NULL	NULL	ios	12:59	12:59	5	5	1	1	2
001a5b56eb90440a9baf2fd78f27bf2da153205156419650564	0	2021-08-29	001a5b56eb90440a9baf2fd78f27bf2da153205156419650564	female	25~30	白领	深圳	NULL	NULL	ios	19:59	19:59	NULL	NULL	NULL	NULL	NULL
001a629dc56f4f0db4280b8adb0293eba161287819241474891	0	2021-08-29	001a629dc56f4f0db4280b8adb0293eba161287819241474891	male	30~35	其他	长沙	NULL	NULL	android	19:59	19:59	NULL	4	2	1	1
001c5026803e43a490c6375d1e72836fa159065975785997317	0	2021-08-29	001c5026803e43a490c6375d1e72836fa159065975785997317	male	30~35	白领	镇江	NULL	NULL	android	14:59	14:59	NULL	22	64	1	1
001ccd6ba927441688119ca9efa038e9a157622956847766109	1	2021-08-29	001ccd6ba927441688119ca9efa038e9a157622956847766109	male	40以上	白领	北京	NULL	NULL	android	12:59	12:59	2	19	2	1	2
001cda1774ce4bdfae3bf10aa27834b50000000000000104199	0	2021-08-29	001cda1774ce4bdfae3bf10aa27834b50000000000000104199	female	30~35	白领	广州	NULL	NULL	ios	12:59	12:59	2	7	3	1	1
001ce6f63e66402db132e25ada6432a6a155779797250073990	1	2021-08-29	001ce6f63e66402db132e25ada6432a6a155779797250073990	male	30~35	白领	西安	NULL	NULL	ios	19:59	19:59	NULL	5	2	1	2
001cf6404de74181b7ec927e4ac91160a159184905321582920	0	2021-08-29	001cf6404de74181b7ec927e4ac91160a159184905321582920	female	NULL	其他	北京	NULL	NULL	android	22:59	22:59	1	1	1	1	1
001da5126f9e4d35ab0354421e4b9690a160599690418327010	0	2021-08-29	001da5126f9e4d35ab0354421e4b9690a160599690418327010	female	20~25	白领	杭州	NULL	NULL	ios	01:59	01:59	1	3	1	1	1
001e3d41ea1d40c5ba354d62a02bc70ba157928993299924000	0	2021-08-29	001e3d41ea1d40c5ba354d62a02bc70ba157928993299924000	female	30~35	其他	银川	NULL	NULL	ios	19:59	19:59	NULL	1	1	1	1
001eb2e3049d4b46a50c787f1e193422a156391769029123327	0	2021-08-29	001eb2e3049d4b46a50c787f1e193422a156391769029123327	female	25~30	白领	福州	NULL	NULL	android	19:59	19:59	3	1	1	1	1
00202f1a882647b6b9ace6bd66d15614a155967857843219446	0	2021-08-29	00202f1a882647b6b9ace6bd66d15614a155967857843219446	male	35~40	其他	北京	NULL	NULL	android	12:59	12:59	NULL	3	1	1	1
00223dbd4e49495998ce0ee83b4ad31ca160121456999204248	0	2021-08-29	00223dbd4e49495998ce0ee83b4ad31ca160121456999204248	male	25~30	白领	北京	NULL	NULL	android	01:59	01:59	NULL	2	2	1	1
0022549b1a5c459586c35f1bc6fafe92a158556273093653613	1	2021-08-29	0022549b1a5c459586c35f1bc6fafe92a158556273093653613	female	30~35	其他	天津	NULL	NULL	android	01:59	01:59	5	32	76	1	4
002319b6c84a4ed49db875b6f60a47ada160485045331764208	0	2021-08-29	002319b6c84a4ed49db875b6f60a47ada160485045331764208	female	25~30	白领	北京	NULL	NULL	ios	19:59	19:59	1	5	1	1	2
0023b944885c4cbbba09b3860b1256540000000000000296268	0	2021-08-29	0023b944885c4cbbba09b3860b1256540000000000000296268	female	35~40	其他	上海	NULL	NULL	ios	09:59	09:59	NULL	1	1	1	1
0023dd662c91429996c8cbe78ae6573ca157586589423647594	0	2021-08-29	0023dd662c91429996c8cbe78ae6573ca157586589423647594	female	25~30	其他	漳州	NULL	NULL	ios	19:59	19:59	1	8	3	1	1
0023e1f7c60d480f9716e9281668fb79a160549856091781920	0	2021-08-29	0023e1f7c60d480f9716e9281668fb79a160549856091781920	male	20~25	白领	厦门	NULL	NULL	ios	16:59	16:59	1	6	3	1	1
00241e1264684931a020c50754f08c59a155034449208099633	1	2021-08-29	00241e1264684931a020c50754f08c59a155034449208099633	male	30~35	白领	上海	NULL	NULL	android	19:59	19:59	NULL	2	2	1	1
0024e9bc0aac478085534f8a4ca373a0a156278798218188456	0	2021-08-29	0024e9bc0aac478085534f8a4ca373a0a156278798218188456	male	25~30	其他	广州	NULL	NULL	ios	19:59	19:59	NULL	4	11	1	2
0025aed8af434011be7161ee7399ddb7a161007611179275712	1	2021-08-29	0025aed8af434011be7161ee7399ddb7a161007611179275712	male	20~25	白领	北京	NULL	NULL	android	19:59	19:59	NULL	4	2	1	2
